REGION,POPULATION,ID
Haar,19231,4863
Höhenkirchen-Siegertsbrunn,9856,1756
Hohenbrunn,8376,6686
Ismaning,15503,949
Kirchheim b.München,12386,2373
Neuried,8277,11315
Oberhaching,12438,8274
Oberschleißheim,10639,3679
Ottobrunn,20082,6702
Aying,4633,2951
Planegg,10115,8514
Pullach i.Isartal,8730,2941
Putzbrunn,6024,3351
Sauerlach,7135,8275
Schäftlarn,5267,5284
Straßlach-Dingharting,2985,10789
Taufkirchen,17439,5339
Neubiberg,13335,2844
Unterföhring,9697,10516
Unterhaching,22298,2836
"Unterschleißheim, St",25872,1405
Aresing,2682,4479
"Burgheim, M",4504,2022
Ehekirchen,3642,4055
Karlshuld,5141,3019
Karlskron,4749,7221
"Neuburg a.d.Donau, GKSt",27733,9573
Oberhausen,2608,5205
"Rennertshofen, M",4770,8633
"Schrobenhausen, St",15910,4745
Königsmoos,4384,5651
Weichering,2285,9575
Bergheim,1853,9574
Rohrenfels,1499,9319
Berg im Gau,1198,9291
Brunnen,1596,3468
Gachenbach,2357,4535
Langenmosen,1493,7326
Waidhofen,2189,3212
Baar-Ebenhausen,4985,9619
Gerolsbach,3281,9485
"Hohenwart, M",4402,3358
Jetzendorf,2922,10026
"Manching, M",11220,7220
Münchsmünster,2795,1613
"Pfaffenhofen a.d.Ilm, St",23603,4356
Reichertshausen,4895,8575
Rohrbach,5600,3485
Scheyern,4617,958
Schweitenkirchen,4831,9598
"Vohburg a.d.Donau, St",7245,10153
"Wolnzach, M",10744,9596
Ernsgaden,1494,4519
"Geisenfeld, St",9921,5762
Hettenshausen,1947,1466
Ilmmünster,2106,5457
Pörnbach,2031,90
"Reichertshofen, M",7477,978
Amerang,3536,8736
Aschau i.Chiemgau,5443,10149
Babensham,2883,2357
"Bad Aibling, St",17023,5484
Bernau a.Chiemsee,6617,10145
Brannenburg,5602,9082
"Bruckmühl, M",15720,278
Edling,4174,5748
Eggstätt,2780,9314
Eiselfing,2868,7291
"Bad Endorf, M",7886,4198
Bad Feilnbach,7524,10091
Feldkirchen-Westerham,10260,5190
Flintsbach a.Inn,2873,9083
Frasdorf,2908,10141
Griesstätt,2554,4719
Großkarolinenfeld,6916,3416
Schechen,4522,5365
Kiefersfelden,6553,2133
"Kolbermoor, St",17666,1996
"Neubeuern, M",4231,4549
Nußdorf a.Inn,2594,10225
Oberaudorf,4746,9994
"Prien a.Chiemsee, M",9902,4353
Prutting,2534,6778
Raubling,11073,9601
Riedering,5437,1215
Rimsting,3681,7545
Rohrdorf,5400,7216
Samerberg,2610,10224
Söchtenau,2577,5185
Soyen,2695,7272
Stephanskirchen,9841,5149
Tuntenhausen,6875,11318
Vogtareuth,3061,1531
"Wasserburg a.Inn, St",12127,9269
Breitbrunn a.Chiemsee,1546,934
Chiemsee,251,11253
Gstadt a.Chiemsee,1158,1481
Halfing,2633,5324
Höslwang,1205,6722
Schonstett,1256,354
Ramerberg,1334,3770
Rott a.Inn,3674,11317
Pfaffing,3856,3718
Albaching,1652,8939
Berg,7896,692
Andechs,3284,1326
Feldafing,4203,11310
Gauting,19294,3158
Gilching,17061,2657
Herrsching a.Ammersee,9994,11309
Inning a.Ammersee,4280,9585
Krailling,7421,4843
Seefeld,7042,1383
Pöcking,5405,1748
"Starnberg, St",22165,7609
Tutzing,9197,197
Weßling,5124,3116
Wörthsee,4767,6139
Altenmarkt a.d.Alz,4206,7863
Chieming,4674,7490
Engelsberg,2616,535
Fridolfing,4093,10226
Grabenstätt,4185,1663
"Grassau, M",6291,10151
Inzell,4470,5524
Kirchanschöring,3091,10174
Nußdorf,2438,4780
Palling,3358,5992
Petting,2300,10267
Reit im Winkl,2367,7464
Ruhpolding,6389,5523
Schleching,1665,10150
Schnaitsee,3502,1395
Seeon-Seebruck,4519,7514
Siegsdorf,8099,6536
Surberg,3143,6585
Tacherting,5509,5580
"Tittmoning, St",5830,2365
"Traunreut, St",19941,908
"Traunstein, GKSt",18635,10061
"Trostberg, St",11201,7393
Übersee,4824,10057
Unterwössen,3434,6535
Bergen,4782,6537
Vachendorf,1843,2871
Marquartstein,3181,10146
Staudach-Egerndach,1123,7465
Kienberg,1366,1592
Obing,3959,10245
Pittenhart,1638,1686
Taching a.See,1939,3587
"Waging a.See, M",6431,11254
Wonneberg,1467,10060
Bernried am Starnberger See,2123,3672
Hohenpeißenberg,3779,3474
Pähl,2247,364
"Peißenberg, M",12335,5747
"Peiting, M",11390,5601
"Penzberg, St",16003,3833
Polling,3254,8705
Raisting,2187,3269
"Schongau, St",11643,7524
"Weilheim i.OB, St",21149,409
Wessobrunn,2126,9487
Wielenbach,3077,5717
Altenstadt,3228,3885
Hohenfurch,1509,7404
Ingenried,928,7379
Schwabbruck,935,2735
Schwabsoien,1303,9408
Bernbeuren,2360,6356
Burggen,1681,1741
Antdorf,1180,9497
Habach,1086,8013
Obersöchering,1484,6590
Sindelsdorf,1066,1216
Eberfing,1329,9496
Eglfing,963,6589
Huglfing,2563,4293
Oberhausen,2038,6306
Böbing,1764,3400
Rottenbuch,1743,1648
Iffeldorf,2493,3972
Seeshaupt,2988,4651
Prem,858,6977
Steingaden,2699,8872
Wildsteig,1250,7020
Landshut,63544,4052
Passau,48649,4697
Straubing,44488,6555
Aholming,2251,7445
Auerbach,2070,7915
Bernried,4769,2531
"Deggendorf, GKSt",31491,4974
Grafling,2762,1887
"Hengersberg, M",7059,7434
Iggensbach,2045,2446
Künzing,3118,3729
"Metten, M",4141,9161
Niederalteich,1805,8511
Offenberg,3245,3757
"Osterhofen, St",11506,7936
"Plattling, St",12206,6460
Stephansposching,3017,3615
"Winzer, M",3808,7563
Grattersdorf,1275,5091
Hunding,1151,4369
Lalling,1550,987
Schaufling,1469,1901
Oberpöring,1175,2258
Otzing,1913,5590
Wallerfing,1365,7873
Buchhofen,894,5221
Moos,2164,6330
Außernzell,1383,4066
"Schöllnach, M",4822,2009
"Freyung, St",6877,5163
"Grafenau, St",8361,8430
Grainet,2386,11260
Haidmühle,1330,11258
Hohenau,3357,3924
Jandelsbrunn,3336,3050
Mauth,2317,11259
Neureichenau,4307,11257
Ringelai,1966,7715
"Röhrnbach, M",4468,4846
Saldenburg,1928,6842
Sankt Oswald-Riedlhütte,2971,11256
Neuschönau,2269,8985
Spiegelau,3922,11262
"Waldkirchen, St",10225,3435
Eppenschlag,1000,5133
Innernzell,1624,6611
Schöfweg,1291,11263
"Schönberg, M",3897,4911
Hinterschmiding,2520,2601
Philippsreut,705,11261
Thurmansbang,2308,8321
Zenting,1126,3557
Fürsteneck,892,4657
"Perlesreut, M",2789,1141
"Abensberg, St",12766,2668
"Bad Abbach, M",11439,659
"Kelheim, St",15340,11248
"Mainburg, St",14028,407
"Neustadt a.d.Donau, St",12673,11250
"Painten, M",2187,11241
"Riedenburg, St",5445,1952
"Rohr i.NB, M",3222,6365
"Essing, M",970,11249
Ihrlerstein,4118,11242
Saal a.d.Donau,5263,3678
Teugn,1597,4300
Hausen,2034,9739
Herrngiersdorf,1175,4983
"Langquaid, M",5250,9182
Biburg,1197,2667
Kirchdorf,871,7780
"Siegenburg, M",3457,9691
Train,1788,8162
Wildenberg,1316,8956
Aiglsbach,1661,1838
Attenhofen,1329,5783
Elsendorf,1985,5120
Volkenschwand,1641,3001
Adlkofen,3807,8687
"Altdorf, M",10896,8864
Bodenkirchen,5238,3262
Buch a.Erlbach,3461,7860
Eching,3715,7803
"Ergolding, M",11514,5341
"Essenbach, M",11102,8326
"Geisenhausen, M",6451,1833
Hohenthann,3817,3916
Kumhausen,5074,7488
Neufahrn i.NB,3818,3201
Niederaichbach,3606,6200
"Pfeffenhausen, M",4682,8111
"Rottenburg a.d.Laaber, St",7621,1755
Tiefenbach,3596,1011
"Vilsbiburg, St",11106,7302
Vilsheim,2357,5295
Bruckberg,5056,6341
Bayerbach b.Ergoldsbach,1727,9902
"Ergoldsbach, M",7384,3132
Furth,3428,1010
Obersüßbach,1708,3063
Weihmichl,2438,4285
Postau,1619,9903
Weng,1383,9976
Wörth a.d.Isar,2462,7450
Aham,1909,7968
Gerzen,1723,8613
Kröning,1949,5476
Schalkham,868,1507
Altfraunhofen,2062,2801
Baierbach,779,4244
Neufraunhofen,1059,6465
"Velden, M",6442,22
Wurmsham,1304,6471
Aicha vorm Wald,2391,2634
Aldersbach,4225,2778
Bad Füssing,6634,8798
Breitenberg,2131,2637
Büchlberg,4071,1245
"Eging a.See, M",4043,971
Fürstenstein,3336,6129
"Fürstenzell, M",7687,8164
"Bad Griesbach i.Rottal, St",8298,3363
Haarbach,2561,3333
"Hauzenberg, St",11657,4629
"Hofkirchen, M",3542,8144
"Hutthurm, M",5885,2187
Kirchham,2084,4982
"Kößlarn, M",1944,7862
Neuburg a.Inn,4177,4085
Neuhaus a.Inn,3344,8142
Neukirchen vorm Wald,2627,6276
"Obernzell, M",3716,3403
"Ortenburg, M",7016,2665
"Pocking, St",14799,7041
Ruderting,3057,8814
"Ruhstorf a.d.Rott, M",6945,5452
Salzweg,6481,1007
Sonnen,1401,2060
Tettenweis,1695,3455
Thyrnau,4061,2171
Tiefenbach,6602,65
"Untergriesbach, M",6104,8431
"Vilshofen an der Donau, St",15821,5673
"Wegscheid, M",5562,7632
"Windorf, M",4742,8509
"Tittling, M",3933,7409
Witzmannsberg,1489,131
"Aidenbach, M",2915,8697
Beutelsbach,1149,4733
Malching,1256,4406
"Rotthalmünster, M",4809,8521
Arnbruck,1978,10570
Bayerisch Eisenstein,980,9239
Bischofsmais,3184,608
"Bodenmais, M",3273,8651
Böbrach,1633,6681
Drachselsried,2336,1562
Frauenau,2683,8715
Geiersthal,2190,5605
Kirchberg i.Wald,4329,9708
Kirchdorf i.Wald,2142,3278
Kollnburg,2873,7674
Langdorf,1907,41
Lindberg,2398,1028
Patersdorf,1741,7418
Prackenbach,2711,5794
"Regen, St",10803,3284
Rinchnach,3084,3059
"Teisnach, M",2831,6878
"Viechtach, St",8041,6594
"Zwiesel, St",9404,6772
Achslach,933,7080
Gotteszell,1198,3447
"Ruhmannsfelden, M",2024,5171
Zachenberg,2106,9214
"Arnstorf, M",6174,3294
Dietersburg,3134,2159
"Eggenfelden, St",12755,5235
Egglham,2351,3808
"Gangkofen, M",6415,3339
Hebertsfelden,3611,6655
Johanniskirchen,2401,4940
Julbach,2307,5922
Kirchdorf a.Inn,5245,4796
Mitterskirchen,2028,9350
"Pfarrkirchen, St",11709,4081
Postmünster,2291,3877
Roßbach,2865,7967
Schönau,1943,27
"Simbach a.Inn, St",9579,6385
"Triftern, M",5212,993
Unterdietfurt,2072,8076
Wittibreut,2017,4826
"Wurmannsquick, M",3699,896
Zeilarn,2168,9038
Falkenberg,3790,3002
Malgersdorf,1194,576
Rimbach,857,8585
Geratskirchen,840,4951
"Massing, M",3997,5803
Bayerbach,1627,7262
"Bad Birnbach, M",5481,7613
Reut,1784,3431
"Tann, M",3868,9257
Ering,1809,8095
Stubenberg,1411,6247
"Bogen, St",9619,4777
Feldkirchen,1802,10232
"Geiselhöring, St",6529,6033
Haibach,2156,9243
Kirchroth,3649,5833
Konzell,1743,1013
Laberweinting,3357,1938
Leiblfing,3981,9892
"Mallersdorf-Pfaffenberg, M",6357,7999
Oberschneiding,2739,5267
Parkstetten,3006,2611
Rattenberg,1760,16
Sankt Englmar,1544,398
Steinach,2911,989
Wiesenfelden,3590,5014
Loitzendorf,620,9480
Rattiszell,1453,7847
Stallwang,1418,7415
Ascha,1556,6810
Falkenfels,1019,5320
Haselbach,1717,6388
"Mitterfels, M",2431,6065
Hunderdorf,3197,6903
Neukirchen,1716,8923
Windberg,1052,5110
Aholfing,1709,7989
Atting,1635,5346
Perkam,1550,2440
Rain,2744,180
Mariaposching,1413,325
Niederwinkling,2493,4073
Perasdorf,625,2689
"Schwarzach, M",2743,876
Aiterhofen,3213,5846
Salching,2421,10231
Irlbach,1163,529
Straßkirchen,3221,8721
"Dingolfing, St",17773,3010
"Eichendorf, M",6426,3167
"Frontenhausen, M",4418,4563
"Landau a.d.Isar, St",12500,2043
Loiching,3507,9633
Marklkofen,3561,7160
Mengkofen,5797,9901
Moosthenning,4700,9900
Niederviehbach,2450,10542
"Pilsting, M",6292,5497
"Reisbach, M",7460,4561
"Simbach, M",3652,3795
"Wallersdorf, M",6692,5089
Gottfrieding,2057,1410
Mamming,2871,6789
Amberg,41911,9379
Regensburg,135403,8049
Weiden i.d.OPf.,41746,3311
Ammerthal,2129,11229
"Auerbach i.d.OPf., St",8847,9797
Ebermannsdorf,2424,2299
Edelsfeld,1880,10524
Ensdorf,2226,11230
"Freihung, M",2619,4010
Freudenberg,4160,10540
"Hirschau, St",5909,1945
"Hohenburg, M",1600,1849
"Kastl, M",2431,8897
Kümmersbruck,9735,6021
Poppenricht,3339,3767
"Rieden, M",2799,11231
"Schmidmühlen, M",2359,6255
"Schnaittenbach, St",4275,3862
"Sulzbach-Rosenberg, St",19597,4408
Ursensollen,3641,5402
"Vilseck, St",6020,5892
Gebenbach,893,10600
"Hahnbach, M",4997,2861
Hirschbach,1265,8379
"Königstein, M",1755,1937
Etzelwang,1375,3182
Neukirchen b.Sulzbach-Rosenberg,2629,1565
Weigendorf,1203,2747
Birgland,1781,992
Illschwang,2013,2351
Arnschwang,1926,1852
Arrach,2524,3602
Blaibach,1941,94
"Cham, St",16488,2707
Chamerau,2617,8490
"Eschlkam, M",3433,8676
"Furth im Wald, St",9025,1342
Grafenwiesen,1502,7462
Hohenwarth,1959,8367
"Bad Kötzting, St",7111,3637
"Lam, M",2692,9411
Miltach,2254,3140
"Neukirchen b.Hl.Blut, M",3819,7036
Pemfling,2234,4638
Rimbach,1934,347
"Roding, St",11242,11246
"Rötz, St",3380,7135
Runding,2292,6184
Schönthal,1966,161
Schorndorf,2600,1933
Traitsching,3995,9479
Waffenbrunn,2032,1694
"Waldmünchen, St",6749,7030
Willmering,2047,1490
Zandt,1806,8950
Lohberg,1963,613
Tiefenbach,2009,822
Treffelstein,999,9199
Pösing,967,2783
"Stamsried, M",2153,5161
Gleißenberg,869,7204
Weiding,2487,10807
Reichenbach,1196,9271
Walderbach,2063,6556
Zell,1833,8468
Wald,2793,4758
"Falkenstein, M",3257,1364
Michelsneukirchen,1775,4646
Rettenbach,1757,6328
"Berching, St",8452,7107
Berg b.Neumarkt i.d.OPf.,7426,1993
"Breitenbrunn, M",3397,765
Deining,4306,1982
"Dietfurt a.d.Altmühl, St",5883,3233
"Freystadt, St",8564,2179
"Hohenfels, M",2081,999
"Lauterhofen, M",3643,1881
"Lupburg, M",2269,5074
Mühlhausen,4667,6164
"Neumarkt i.d.OPf., GKSt",38362,3162
"Parsberg, St",6480,6458
"Postbauer-Heng, M",7319,830
"Pyrbaum, M",5548,5330
Seubersdorf i.d.OPf.,4985,135
"Velburg, St",5250,5155
Berngau,2472,7817
Pilsach,2653,7388
Sengenthal,2679,2930
Altenstadt a.d.Waldnaab,4859,6355
"Eslarn, M",2796,3865
"Floß, M",3515,2886
Flossenbürg,1643,4433
"Grafenwöhr, St",6449,9128
"Luhe-Wildenau, M",3389,113
"Mantel, M",2962,6210
"Moosbach, M",2499,11327
"Neustadt a.d.Waldnaab, St",5898,7702
"Vohenstrauß, St",7500,5009
"Waidhaus, M",2289,10513
"Waldthurn, M",1986,5043
"Windischeschenbach, St",5195,4350
Kirchendemenreuth,883,3843
"Parkstein, M",2245,901
Püchersreuth,1605,4298
Störnstein,1464,6185
Theisseil,1189,4094
Trabitz,1305,3792
"Pressath, St",4425,2381
Schwarzenbach,1211,11205
Etzenricht,1613,8310
"Kohlberg, M",1214,1407
Weiherhammer,3847,9126
"Kirchenthumbach, M",3286,11207
Schlammersdorf,873,1630
Vorbach,1053,7412
"Eschenbach i.d.OPf., St",4042,2835
"Neustadt am Kulm, St",1214,1684
Speinshart,1114,11206
Irchenrieth,1159,928
Pirk,1772,6477
Schirmitz,2042,3982
Bechtsrieth,1089,4139
"Leuchtenberg, M",1251,8477
"Tännesberg, M",1588,6995
Georgenberg,1380,685
"Pleystein, St",2472,6516
Barbing,4979,8125
"Beratzhausen, M",5473,4146
Bernhardswald,5487,11245
Hagelstadt,1973,2799
"Hemau, St",8454,4472
Köfering,2318,6629
"Lappersdorf, M",12992,7971
Mintraching,4718,3687
"Neutraubling, St",12767,1025
"Nittendorf, M",8832,2594
Obertraubling,7600,4804
Pentling,5704,8103
Pettendorf,3212,8050
Pfatter,3007,776
"Regenstauf, M",15026,676
"Schierling, M",7322,9183
Sinzing,6761,5556
Tegernheim,4857,1430
Thalmassing,3255,1981
Wenzenbach,8191,5128
Wiesent,2500,1691
Zeitlarn,5803,7983
Duggendorf,1583,9645
Holzheim a.Forst,968,9256
"Kallmünz, M",2816,29
Brunn,1345,11243
Deuerling,2043,1091
"Laaber, M",5147,4807
Pielenhofen,1404,6387
Wolfsegg,1467,213
Altenthann,1563,11244
Bach a.d.Donau,1825,234
"Donaustauf, M",3800,1464
Brennberg,1917,3702
"Wörth a.d.Donau, St",4429,5012
Alteglofsheim,3179,5057
Pfakofen,1544,3827
Aufhausen,1753,7996
Mötzing,1566,1083
Riekofen,773,3697
Sünching,1936,10503
Bodenwöhr,4194,8979
"Bruck i.d.OPf., M",4257,11247
"Burglengenfeld, St",12126,225
Fensterbach,2370,663
"Maxhütte-Haidhof, St",10452,3658
"Neunburg vorm Wald, St",7954,1202
"Nittenau, St",8363,5492
"Wernberg-Köblitz, M",5655,6557
"Oberviechtach, St",4946,6881
Schmidgaden,2884,1781
"Schwandorf, GKSt",27556,6597
"Teublitz, St",7370,5020
Gleiritsch,653,2014
Niedermurach,1267,4775
Teunz,1907,1458
"Winklarn, M",1433,4213
Altendorf,955,768
Guteneck,891,10757
"Nabburg, St",6168,5073
Schwarzach b.Nabburg,1513,5624
"Schwarzenfeld, M",6251,9296
Stulln,1682,6016
"Pfreimd, St",5413,976
Trausnitz,975,3516
"Schönsee, St",2584,6188
Stadlern,513,10515
Weiding,532,7207
Dieterskirchen,1008,7128
"Neukirchen-Balbini, M",1147,8933
"Schwarzhofen, M",1496,5573
Thanstein,1012,403
Steinberg am See,1857,300
Wackersdorf,5023,6601
"Bärnau, St",3307,9680
"Erbendorf, St",5220,10501
Friedenfels,1279,1078
"Fuchsmühl, M",1667,5291
Immenreuth,1881,9067
"Konnersreuth, M",1874,777
Kulmain,2325,11203
"Mähring, M",1833,6839
"Neualbenreuth, M",1417,77
"Plößberg, M",3351,245
"Tirschenreuth, St",9154,9681
"Waldershof, St",4405,11204
"Waldsassen, St",6942,2443
Leonberg,1079,9026
"Mitterteich, St",6887,7500
Pechbrunn,1395,7706
Kastl,1417,7077
"Kemnath, St",5297,5258
Brand,1186,2226
Ebnath,1336,8904
Neusorg,1936,5864
Pullenreuth,1803,393
Krummennaab,1548,5108
Reuth b.Erbendorf,1227,1367
"Falkenberg, M",974,7662
"Wiesau, M",4127,7015
Bamberg,70635,6997
Bayreuth,70808,10233
Coburg,41023,4711
Hof,44759,7396
Altendorf,1959,5843
Bischberg,5998,8078
Breitengüßbach,4499,11215
"Buttenheim, M",3433,5254
Frensdorf,4875,9285
Gundelsheim,3276,8222
"Hallstadt, St",8519,5765
"Heiligenstadt i.OFr., M",3590,3470
"Hirschaid, M",11610,5256
Kemmern,2560,11217
Litzendorf,6020,1315
Memmelsdorf,8788,9823
Oberhaid,4510,5766
Pettstadt,1968,7179
Pommersfelden,2880,2877
"Rattelsdorf, M",4513,10573
"Scheßlitz, St",7126,2579
Strullendorf,7712,11214
Viereth-Trunstadt,3525,1840
"Zapfendorf, M",4945,4470
"Schlüsselfeld, St",5638,8119
"Baunach, St",4015,5955
Gerach,959,4730
Lauter,1152,10901
Reckendorf,2017,8978
Königsfeld,1356,9385
Stadelhofen,1268,178
Wattendorf,695,7607
Stegaurach,6734,7848
Walsdorf,2557,6269
"Burgwindheim, M",1307,11218
"Ebrach, M",1868,11221
"Burgebrach, M",6502,8061
Schönbrunn i.Steigerwald,1929,518
Lisberg,1765,1809
Priesendorf,1542,7237
Ahorntal,2217,11211
"Bad Berneck i.Fichtelgebirge, St",4280,6973
Bindlach,7258,10234
Bischofsgrün,1946,11199
Eckersdorf,5100,1253
Fichtelberg,1936,4633
"Gefrees, St",4528,3407
"Goldkronach, St",3582,11201
Heinersreuth,3715,11208
Mehlmeisel,1391,3917
"Pegnitz, St",13510,848
"Pottenstein, St",5341,11212
Speichersdorf,5950,3123
"Waischenfeld, St",3146,5768
Warmensteinach,2230,11200
Aufseß,1338,3223
"Hollfeld, St",5218,34
Plankenfels,887,257
Glashütten,1423,7920
Mistelgau,3793,5767
Gesees,1289,6405
Hummeltal,2386,11210
Mistelbach,1614,7928
Emtmannsberg,1054,3996
Kirchenpingarten,1289,5702
Seybothenreuth,1289,4093
"Weidenberg, M",6141,1656
"Creußen, St",4835,11209
Haag,914,4402
Prebitz,1013,5478
"Schnabelwaid, M",991,3199
"Betzenstein, St",2496,1591
"Plech, M",1295,6175
Ahorn,4255,6037
Dörfles-Esbach,3737,5204
Ebersdorf b.Coburg,6018,1514
Großheirath,2597,9736
Itzgrund,2291,767
Lautertal,4097,9461
Meeder,3822,9463
"Neustadt b.Coburg, GKSt",15455,11038
"Bad Rodach, St",6349,11187
"Rödental, St",13302,9581
"Seßlach, St",4049,5521
Sonnefeld,4939,11074
Untersiemau,4127,422
Weidhausen b.Coburg,3160,11338
Weitramsdorf,5009,11188
Grub a.Forst,2973,9725
Niederfüllbach,1595,1689
"Eggolsheim, M",6393,5082
"Egloffstein, M",1978,7246
"Forchheim, GKSt",30329,2966
"Gößweinstein, M",4059,3283
Hallerndorf,3970,869
Hausen,3650,7737
Heroldsbach,4942,799
"Igensdorf, M",4844,4475
Langensendelbach,2921,1978
"Neunkirchen a.Brand, M",7750,8857
Obertrubach,2146,3854
"Pretzfeld, M",2483,2078
"Wiesenttal, M",2515,10565
"Ebermannstadt, St",6896,7711
Unterleinleiter,1255,4831
Kunreuth,1378,86
Pinzberg,1881,2249
Wiesenthau,1679,4739
Kirchehrenbach,2258,8820
Leutenbach,1669,5103
Weilersbach,2056,6457
Effeltrich,2624,5500
Poxdorf,1496,667
Dormitz,2031,8612
Hetzles,1286,7346
Kleinsendelbach,1502,2485
"Gräfenberg, St",4030,3510
"Hiltpoltstein, M",1621,4926
Weißenohe,1096,6317
"Bad Steben, M",3411,2201
Berg,2307,126
Döhlau,4007,3831
Geroldsgrün,2980,11190
"Helmbrechts, St",8858,2308
Köditz,2562,4156
Konradsreuth,3323,6866
"Münchberg, St",10512,6272
"Naila, St",7958,4770
"Oberkotzau, M",5513,1782
Regnitzlosau,2440,9949
"Rehau, St",9416,3545
"Schwarzenbach a.d.Saale, St",7403,11197
"Schwarzenbach a.Wald, St",4747,11192
"Selbitz, St",4452,8372
"Stammbach, M",2424,7883
"Zell im Fichtelgebirge, M",2093,10053
Issigau,1050,237
"Lichtenberg, St",1109,3601
Feilitzsch,2914,11058
Gattendorf,1085,11048
Töpen,1079,11036
Trogen,1480,11076
Leupoldsgrün,1262,4669
"Schauenstein, St",2051,8316
"Sparneck, M",1707,7937
Weißdorf,1228,5132
"Kronach, St",17212,3537
"Küps, M",7905,7002
"Ludwigsstadt, St",3554,11054
"Nordhalben, M",1857,11191
"Pressig, M",4026,11079
Steinbach a.Wald,3301,1903
"Steinwiesen, M",3579,2555
Stockheim,5166,11052
"Tettau, M",2269,10708
"Marktrodach, M",3842,3297
"Wallenfels, St",2900,9631
Weißenbrunn,3009,9810
Wilhelmsthal,3907,11189
Reichenbach,742,11065
"Teuschnitz, St",2112,10707
Tschirn,564,11062
"Mitwitz, M",2867,11037
Schneckenlohe,1116,2267
Himmelkron,3452,3569
"Kulmbach, GKSt",26678,6370
"Mainleus, M",6546,1599
"Marktschorgast, M",1450,8929
Neudrossenfeld,3875,2809
Neuenmarkt,3016,3425
"Presseck, M",1932,3794
"Thurnau, M",4331,2991
"Wirsberg, M",1855,3197
Rugendorf,1031,3968
"Stadtsteinach, St",3227,3473
"Grafengehaig, M",945,1106
"Marktleugast, M",3368,1965
Guttenberg,538,4726
"Kupferberg, St",1046,6691
"Ludwigschorgast, M",1000,2605
Untersteinach,1847,3966
"Kasendorf, M",2512,2177
"Wonsees, M",1171,6788
Harsdorf,1006,8670
Ködnitz,1597,1914
Trebgast,1648,3349
Altenkunstadt,5445,8450
"Burgkunstadt, St",6607,4536
"Ebensfeld, M",5574,11216
"Lichtenfels, St",20204,424
Michelau i.OFr.,6496,10038
"Bad Staffelstein, St",10285,5225
"Weismain, St",4720,4751
"Marktgraitz, M",1243,3664
Redwitz a.d.Rodach,3443,4602
Hochstadt a.Main,1671,10498
"Marktzeuln, M",1609,5312
"Arzberg, St",5455,2169
